place_id,place_name,place_rating,place_address,place_types,location.lat,location.lng,place_user_ratings_total,user_name,user_rating,review_text,creation_time
ChIJjVIWZ3m9oRQR6ba7q1mqDhM,Royalty Suites Psyrri,4.6,"Kranaou 2, Athina","['lodging', 'point_of_interest', 'establishment']",37.9792827,23.7226206,109,Sin Sez,3,Rooms are just way to small but other than that it was ok for a two day trip but way to expensive that is why we give only 3 starts. Location is perfect tho,1722685281
ChIJjVIWZ3m9oRQR6ba7q1mqDhM,Royalty Suites Psyrri,4.6,"Kranaou 2, Athina","['lodging', 'point_of_interest', 'establishment']",37.9792827,23.7226206,109,Yoni Rosenberg,4,I took the executive suite for 4 days the room is amazing however there some small things can be better.  The balcony is very small and there is no chair or a table.  I took a chair from the room and put it outside every time I wanted to stay on the balcony.  The bathroom is small compared to the main room. The shower was amazing! The bad was very comfortable the same for the sofa . The workers was very nice and helpful in everything I asked.. however they did not find glasses for wine or wine.  So I hade to buy them in the city .location was good so many restaurants and spa nearby. Overall it's a very good place to stay,1664354588
ChIJv0ZW3iO9oRQRIMNRw1f6Jx0,The Foundry Suites Athens,4.8,"Sarri 40, Athina","['lodging', 'bar', 'point_of_interest', 'establishment']",37.97891010000001,23.7218153,326,Christos Skamagkis,5,"Great hotel, located right in the historical center of Athens. Stylish, unique and well maintained rooms. Solid sound proofing. There is a bar next door and we could hardly here anything from inside. Staff is kind and very helpful. Excellent breakfast brought into the room. We could not have asked for more.",1730626582
ChIJv0ZW3iO9oRQRIMNRw1f6Jx0,The Foundry Suites Athens,4.8,"Sarri 40, Athina","['lodging', 'bar', 'point_of_interest', 'establishment']",37.97891010000001,23.7218153,326,Tanya S,5,"Amazing location, short walk to lots of streets filled with restaurants. Also easy to walk to Plaka and the Acropolis from here. Reception staff were incredibly friendly and welcoming. Breakfast was a big selection and beautiful location to be able to eat on the outdoor rooftop. We stayed in L2 and B0, both rooms were beautifully designed. Loved the unique touches. Would definitely recommend based on the hotel design, location, staff and food available here.",1727080807
ChIJv0ZW3iO9oRQRIMNRw1f6Jx0,The Foundry Suites Athens,4.8,"Sarri 40, Athina","['lodging', 'bar', 'point_of_interest', 'establishment']",37.97891010000001,23.7218153,326,Wayne Manning,5,The rooms are really special and totally different in a great location with an amazing team on support who are incredible helpful. The approach to breakfast is excellent from the deli across the road. The rooms have everything you need and as an added benefit the rooftop area is a fabulous sanctuary.,1730092507
ChIJv0ZW3iO9oRQRIMNRw1f6Jx0,The Foundry Suites Athens,4.8,"Sarri 40, Athina","['lodging', 'bar', 'point_of_interest', 'establishment']",37.97891010000001,23.7218153,326,Steven Cooper,5,The team are exceptional. Very friendly and informative. And it has a great rooftop bar which has a lovely garden and fresh pizza and delicious wines. In a great position and the breakfasts are outstanding. Delivered to your room and can have in room or on the roof. Room was quiet and bed comfortable.,1724491237
ChIJv0ZW3iO9oRQRIMNRw1f6Jx0,The Foundry Suites Athens,4.8,"Sarri 40, Athina","['lodging', 'bar', 'point_of_interest', 'establishment']",37.97891010000001,23.7218153,326,Kerem Goktan,5,"Great room. Proper suit, with large sitting area and kitchen. Complementary coffee and wine. Clean. Very comfy beds. No tv in the room (positive for me). Location is very central. Staff very helpful and smiling all the time. There is a nice roof top bar.",1722935664
ChIJb58ZbyS9oRQRVAWkViyh7D8,"Brown Spices, a member of Brown Hotels",4.6,"Evripidou 82, Athina","['lodging', 'point_of_interest', 'establishment']",37.98044899999999,23.7237126,8,αρετή αιβαζογλου,5,Top!! 😍,1693741599
ChIJK_gXbyS9oRQRvWL4hfZNeXU,"Anise, Aluma Hotel & Resort",4.7,"Evripidou 82, Athina","['lodging', 'point_of_interest', 'establishment']",37.980459,23.723724,45,Μαρία Παπαδημητρίου,5,"We spent 3 days in Athens for fist time!
We love the room, was very quiet and stylish!! All the staff is top, always smiling and helping us book table in  restaurants.
Relaxing by the pool was such a paradise exactly in the center of Athens!!
It is totally new brand!! Thank you for taking care all our needs!!",1723446510
ChIJK_gXbyS9oRQRvWL4hfZNeXU,"Anise, Aluma Hotel & Resort",4.7,"Evripidou 82, Athina","['lodging', 'point_of_interest', 'establishment']",37.980459,23.723724,45,Katerina S.,2,"The location and the swimming pool are great! The rooms however... close to no natural light and it was so poorly lit that good luck doing your make-up 🤡 The shower is open so the whole bathroom floor gets wet and that then transfers to the room unless you are very careful. My biggest issue though and the reason there's no way I can stay here again is the air-freshener in the rooms. It felt like the hotel was trying to fumigate the guests. I had difficulty breathing and a horrible headache because of it, I opened the small window at the end of the room to get some air, though the window is internal so not much changed. And then the staff that was checking off the breakfast list had a non-stop conversation that was echoing in the building and it was even more impossible to sleep. The air-freshener was so strong that we could even taste it on the glasses that we drunk the complimentary Prosecco. Other than that, the breakfast buffet is good (though impossible to eat in the dedicated room due to the air freshener 🤢), but I think it's not worth the 18 euros per person.",1727956354
ChIJK_gXbyS9oRQRvWL4hfZNeXU,"Anise, Aluma Hotel & Resort",4.7,"Evripidou 82, Athina","['lodging', 'point_of_interest', 'establishment']",37.980459,23.723724,45,kostas983,5,"Fantastic boutique hotel in the heart of Athens! Stylish rooms, rich breakfast, and an excellent rooftop with a pool. The friendly staff and the unique scent of the new hotel (opened in August 2024) make it stand out. Definitely worth it! ♿️",1723321349
ChIJK_gXbyS9oRQRvWL4hfZNeXU,"Anise, Aluma Hotel & Resort",4.7,"Evripidou 82, Athina","['lodging', 'point_of_interest', 'establishment']",37.980459,23.723724,45,Megan Stewart,5,"one of the best hotels in my stay in greece. the location was perfect, just outside a busy area walkable to restaurants and the acropolis and things to do. the room was modern and cozy, and the AC worked well.",1727809685
ChIJK_gXbyS9oRQRvWL4hfZNeXU,"Anise, Aluma Hotel & Resort",4.7,"Evripidou 82, Athina","['lodging', 'point_of_interest', 'establishment']",37.980459,23.723724,45,Magdalena Araszkiewicz,3,"I would be very careful in this hotel! We checked in (for one night) very late and very tired after the trip. The blonde woman at the front desk charged us an extra 7 euros (instead of 1.53) and copied my credit card as a ""deposit"". It was the first time I encountered such a practice. A week after my return, there were attempts at unauthorized payments with the card and I had to block it.
Rooms small but nice, industrial design. Good location.",1728620544
ChIJi_ZSyOK9oRQRUIdku2ATYd8,Monastiraki Classy Apartments,5.0,"Sarri 22, Athina","['lodging', 'point_of_interest', 'establishment']",37.9794038,23.7229098,2,josefina duende,5,"I absolutely loved staying here. The apartment was so large, with two large beds, a salon, a kitchen, and bathroom. There was a cute balcony, two AC units. It was easy to communicate with the management, access the keys and enter the apartment. I felt safe. I slept well. I loved cooking my own food but being close enough to all the cafes.
Also, the decor was antique and cute.",1698030157
ChIJYQsqbyG9oRQRv6fDplmMlpI,Jason Inn,4.3,"Agion Asomaton 12, Athina","['lodging', 'point_of_interest', 'establishment']",37.9786322,23.72061649999999,851,Neal Chauhan,4,"A super safe and super affordable hotel in Athens. I stayed here to be near the Painted Porch (it was under excavation oops), but found this hotel to be a 10-20m walk to all the ancient historical sites.

The front desk person was super nice, it was in a great and safe neighborhood, and I’d absolutely stay there again!

The free breakfast was a little limited but an awesome perk. The AC and wifi was a little hit or miss though",1730526535
ChIJYQsqbyG9oRQRv6fDplmMlpI,Jason Inn,4.3,"Agion Asomaton 12, Athina","['lodging', 'point_of_interest', 'establishment']",37.9786322,23.72061649999999,851,Graham Baitson,4,"This hotel is only 5 minutes walk to the main square. The staff in the hotel seem really nice. There is a stand in the reception that has a number of leaflets that give a lot of information on Athens, which I thought was a nice touch. The room was very basic, but clean and warm. There is a rooftop terrace which serves breakfast and offers views of the Acropolis. The breakfast was nice enough I have to say. There is a lovely 24 hour bakery 2 minutes down the road which offers lovely home made sandwiches, cakes, break, juices and coffee. 5 minutes walk and you are at the main square which offers a lot in terms of restaurants, entertainment and bars. A really nice atmosphere. As I was only staying here for 1 day, this hotel was perfect and I would definitely recommend this for a basic, nice, clean and safe hotel.",1718636273
ChIJYQsqbyG9oRQRv6fDplmMlpI,Jason Inn,4.3,"Agion Asomaton 12, Athina","['lodging', 'point_of_interest', 'establishment']",37.9786322,23.72061649999999,851,xXChristosXx,5,"This hotel is amazing. When we first entered our rooms were ready over 2 hours early and very clean, The staff was very kind constantly asking if we needed any replacements or services. On our final day at the hotel we had a flight and the hotel called us a van for the airport and packed us bagged breakfast. Very nice hotel would definitely recommend.",1724976293
ChIJYQsqbyG9oRQRv6fDplmMlpI,Jason Inn,4.3,"Agion Asomaton 12, Athina","['lodging', 'point_of_interest', 'establishment']",37.9786322,23.72061649999999,851,Pedro,2,"Hotel is ok for a 3 star. Breakfast was good. However in the amenities in their website they clearly list Parking and there is no parking. There is a private parking nearby, where they overcharge you 20 eur per day.",1727448353
ChIJYQsqbyG9oRQRv6fDplmMlpI,Jason Inn,4.3,"Agion Asomaton 12, Athina","['lodging', 'point_of_interest', 'establishment']",37.9786322,23.72061649999999,851,Ethan Fair,4,"Great breakfast on roof overlooking acropolis, service was good and about a 5/10 minute walk from main square. Rooms were adequate but all a family would need.",1719299518
ChIJXfZt7iO9oRQRXEvxMTCCnsk,A.P. Acropolis View Apartments,4.8,"Sarri 23, Athina","['lodging', 'point_of_interest', 'establishment']",37.97908489999999,23.7226434,368,Vijanti Damji,5,"We stayed here in June  2024. The staff was exceptional!! Shoutout to Melissa who took care of us from day one. She was very kind, sweet and attentive to our needs during our stay. A true gem.

We celebrated our Anniversary and were greeted with cake and  sparkling wine in our room. Breakfast was very nice on the
roof top terrace. The location was perfect. Honestly the most caring staff in Athens, highly recommend this Hotel",1722989250
ChIJXfZt7iO9oRQRXEvxMTCCnsk,A.P. Acropolis View Apartments,4.8,"Sarri 23, Athina","['lodging', 'point_of_interest', 'establishment']",37.97908489999999,23.7226434,368,Tina M Schaffer,5,"Words can not describe how wonderful this establishment is. From the service, to the rooms, to the locations everything is done above and beyond. For all of my family and friends this is the only recommendation given to stay during their travels to Athens. My only complaint is that my trip wasn't long enough. My next visit will include more days in Athens just to enjoy the family atmosphere, care, and comfort of the A.P. Acropolis View Apartments.",1725968411
ChIJXfZt7iO9oRQRXEvxMTCCnsk,A.P. Acropolis View Apartments,4.8,"Sarri 23, Athina","['lodging', 'point_of_interest', 'establishment']",37.97908489999999,23.7226434,368,Emily Abbey,5,We landed in Athens and were greeted by our driver. Upon arriving the hotel manager walked us through the sites as well as the amenities in the room. We were amazed at the quick help we received whenever we ran into any difficulties. He also scheduled spa services for us and breakfast was delivered in our room every morning. The best stay we have had so far. Thank you!,1718861524
ChIJXfZt7iO9oRQRXEvxMTCCnsk,A.P. Acropolis View Apartments,4.8,"Sarri 23, Athina","['lodging', 'point_of_interest', 'establishment']",37.97908489999999,23.7226434,368,Jeanne Wallace-Buckley,5,"This hotel was a home run for our 30th wedding anniversary trip! The room was phenomal with a biew of the Acropolis, a hot tub, spacious balcony and enormous bathroom. What really set our experience apart was the superb service of our concierge, Adrianna. Her suggestions, attention to every last detail and commitment to service was next level. I highly recommend.",1727613963
ChIJXfZt7iO9oRQRXEvxMTCCnsk,A.P. Acropolis View Apartments,4.8,"Sarri 23, Athina","['lodging', 'point_of_interest', 'establishment']",37.97908489999999,23.7226434,368,Michelle Scandalis Kyncl,5,"Blown away by the wonderful hospitality at Acropolis View apartments! Lovely, clean rooms; sweet little spa area you can book for private use which curbed the jet lag; beautiful view of the Acropolis from the quaint rooftop patio; located in the Psirri quarter so close to everything yet just outside the touristy areas (15 min walk from Acropolis/Parthenon and Capitol, Plaka). We are surrounded by locals restaurants with good prices and great food. Everything you want to do in Athens within walking distance. Family friendly and safe for the kids. So happy with our stay!",1718417143
ChIJb5vNuXi9oRQRknOplZdQznc,Authentic Acropolis View House,5.0,"Melidoni 2, Athina","['lodging', 'point_of_interest', 'establishment']",37.9785422,23.7206603,2,Panagiota D,5,"I visited the hotel for two nights.
The staff was kind and helped us with everything we needed.
The space is clean and neat.
It is located in the center of Athens and is a very good choice for anyone who wants to visit the city.
It seems that the owners love their job from the way they take care of the hotel.
I highly recommend.
On my next visit to Athens I will definitely choose this hotel.",1683323128
ChIJb5vNuXi9oRQRknOplZdQznc,Authentic Acropolis View House,5.0,"Melidoni 2, Athina","['lodging', 'point_of_interest', 'establishment']",37.9785422,23.7206603,2,Zouzalos,5,Amazing neoclassical building...In the heart of the most popular sightseeing,1683004412
ChIJc1T28iO9oRQR1Ms5M1LQhgU,Gaia Athens,4.8,"Sarri 17, Athina","['lodging', 'point_of_interest', 'establishment']",37.9792492,23.7229433,158,Dan Gläser,5,"Really nice location for two days in Athens. Good service, perfect breakfast, good rooms. Only negative thing is the noise during the night, but that's what you get in the vibrant city center surrounded by bars and nice restaurants.",1728410621
ChIJc1T28iO9oRQR1Ms5M1LQhgU,Gaia Athens,4.8,"Sarri 17, Athina","['lodging', 'point_of_interest', 'establishment']",37.9792492,23.7229433,158,Gratia Cafe,5,"I had a great time staying at this place. The room I was staying was clean and had everything I needed and they also gave me a complimentary Greek wine. Location wise it’s close to most places you’d like to visit in Athens and close to Monastiraki station which can take you straight to the airport. The breakfast included is not something you’d like to skip as they serve different kind of freshly baked pastries, having a sweet tooth I wouldn’t miss this for the world. To add more, worth noting are their staff who have been so accommodating since my arrival kudos to everyone special mention to Lydia. The entire staff has been helpful as  I had a lot of queries getting around the city, as a solo traveler this was a great deal to me.",1726581768
ChIJc1T28iO9oRQR1Ms5M1LQhgU,Gaia Athens,4.8,"Sarri 17, Athina","['lodging', 'point_of_interest', 'establishment']",37.9792492,23.7229433,158,Jooyun Lim,5,"I didn't stay here but  was walking past and trying to have a quiet breakfast and  some coffee.
The local ladies were so kind to let me in even though it wasn't  quite  opened yet.
The food was amazing at a very reasonable price.
I had a really quality breakfast.",1727248704
ChIJc1T28iO9oRQR1Ms5M1LQhgU,Gaia Athens,4.8,"Sarri 17, Athina","['lodging', 'point_of_interest', 'establishment']",37.9792492,23.7229433,158,Bastian Gerheim,5,"The stay was overall wonderful. They have lots of different delights for breakfast. The staff and management was extremely welcoming, helpful and everyone was very friendly throughout our stay. As the hotel is family-run, it was very nice meeting Alex and Sam. The room had just enough space for 2 people, the hallway was sometimes loud and there isn't much sunlight from the windows, but in Athens you should not spend much time in the room anyways. The area Psyrri has lots of classic Greek Taverns and restaurants to visit, and it is in walking distance to all main attractions of Athens, we barely needed public transport to reach anything. Also for shopping in the narrow streets, this area is much cheaper than the more famous Plaka. We would definitely stay here again.",1729242363
ChIJc1T28iO9oRQR1Ms5M1LQhgU,Gaia Athens,4.8,"Sarri 17, Athina","['lodging', 'point_of_interest', 'establishment']",37.9792492,23.7229433,158,J.M.,5,"Great hotel, close to metro, Acropolis and the best bars and restaurants. Although nightlife is around the corner, the streets around are quiet during the night. The owners are very friendly and will help with anything. The highlight is the breakfast buffet, prepared fresh every day: savory and sweet Greek pies, cakes, salads, etc. The best European breakfast you will ever have.

Breakfast: 10
Service: 10
Amount of different pies every morning: 10",1717157130
ChIJRxgzY4y9oRQRYyft23n_Cfc,Urban Tales,4.9,"Sarri 15, Athina","['lodging', 'point_of_interest', 'establishment']",37.97927799999999,23.7230094,41,Sarah Lambrecht,5,"Location was perfect! Located in a really nice, safe and cosy area in Athens with lots to do and a lot of places to eat/drink. Also pretty close to 'Monastiraki' metro station (easy to go to the airport & other places from there)! We also really loved our room and would book this stay again just for the room only, the bed was really nice/soft! Room was decorated very lovely. I found out our plane lost my suitcase when I arrived in Athens airport (the plane left a lot of suitcases on the island we left from due to weight problems) & our hotel host did absolutely everything to help us out! He helped calling & contacting the airport and kept us up to date, which made us feel a lot less stressed about the whole situation! Would absolutely recommend this place!",1727294084
ChIJRxgzY4y9oRQRYyft23n_Cfc,Urban Tales,4.9,"Sarri 15, Athina","['lodging', 'point_of_interest', 'establishment']",37.97927799999999,23.7230094,41,Sharon Chan,3,"We stayed at Urban Tales for three nights and overall had a lovely stay in Suite 3. The room felt spacious and recently renovated, the hosts were extremely responsive and helpful, and the location is fantastic - close to everything.

Not obvious to us before we booked, but this is closer to an AirBnB than to a hotel. There's no housekeeping (if you want your trash taken out, you do it yourself), very limited amenities, and reception is rarely staffed.

We also ran into a few issues during our stay. The hosts were very responsive to our issues, but they were pretty disruptive issues.
- The thermostat cannot maintain a 16 degree temperature. We had set it that way and it spent four hours one morning (from 3:30-7:30am) loudly resetting itself over and over.
- Our room developed an ant problem on the last night.
- The doors are all opened via app (Radefy). This app was extremely slow and buggy - it probably took us 2-5 minutes to get in every time.
- The area is VERY loud. We are deep sleepers, but it was still almost too loud for us.",1725737521
ChIJRxgzY4y9oRQRYyft23n_Cfc,Urban Tales,4.9,"Sarri 15, Athina","['lodging', 'point_of_interest', 'establishment']",37.97927799999999,23.7230094,41,Tom Hewitt,5,"Absolutely lovely apartment with double height ceiling and really nicely finished. Location was spot on for Plaka. Tasso was super friendly and accomodating.

Top marks!",1724084332
ChIJRxgzY4y9oRQRYyft23n_Cfc,Urban Tales,4.9,"Sarri 15, Athina","['lodging', 'point_of_interest', 'establishment']",37.97927799999999,23.7230094,41,Anna Psintrou,5,"We had a lovely stay at Urban Tales. The building looks newly renovated so everything is very modern. The room was super clean and the bed was very comfortable. It's located in a very vibrant neighbourhood of Athens, with loads of bars around, and restaurants with quality food that locals also frequent.
Tassos and his wife are very friendly and accommodating. We were overall very pleased with our stay and we would definitely choose to stay here again next time we visit Athens.",1696140884
ChIJRxgzY4y9oRQRYyft23n_Cfc,Urban Tales,4.9,"Sarri 15, Athina","['lodging', 'point_of_interest', 'establishment']",37.97927799999999,23.7230094,41,Laura Gomez,5,"This apartment is wonderful.
The ubication is very good near from syntagma square, monartiraki square.
It is very clean, it has a little kitchen with all the necessary.
The bed is very comfortly.
I recomend it 100%.",1719905579
ChIJJ73P4CO9oRQRWBQRnQ46PG0,City Circus Athens Hostel,4.5,"Sarri 16, Athina","['lodging', 'point_of_interest', 'establishment']",37.979585,23.723374,553,J. M.,5,"Our family of 4 stayed in a family room for 3 nights before a cruise.  We planned to to be out touring all day and we just needed a clean, reasonably priced place to sleep in Athens.
Positives -
- The room was larger than expected  - one section had a queen or a king bed, while the other section of the room had 2 twin beds.  We had plenty of room.  The room was not fancy but it was clean and more than met our needs.  The cost of the room was very reasonable during the high summer season.  We struggled to find rooms that would accommodate 4 people, so we we were very happy to find this one.
- The bath was split - one room had the shower, while the other room had the toilet which was convenient with 4 people getting ready.
- the air conditioning was very good.  We visited during August and it was extremely hot outside.  We all slept great in the room.
- there was a filter water tap for refilling water bottles which was convenient.
- the location was excellent- we walked everywhere.  Metro station was close by. There were grocery stores within a 15 minute walk.  The area came alive at night and there were lots of restaurants within walking distance.
- there is a kitchen and a fridge to store food.  Food must be labelled.  We placed some leftovers in the fridge one night and the next day, the box remained but it was empty- someone had eaten the leftovers. I can’t blame the hostel for the action of their guests.
- reception was very nice and always willing to answer questions.
Overall, we were very happy with our stay here! The hostel was everything it advertised itself to be.",1726974314
ChIJJ73P4CO9oRQRWBQRnQ46PG0,City Circus Athens Hostel,4.5,"Sarri 16, Athina","['lodging', 'point_of_interest', 'establishment']",37.979585,23.723374,553,Marie H.,5,"The best hostel I’ve stayed at so far! The location is excellent—right in the city center and in a pretty safe neighborhood, so you can enjoy a night out and return to the hostel without any stress (a big plus as a female solo traveler). The staff were incredibly friendly and helpful. The rooms were clean and comfortable, with daily cleaning and very cozy beds. The common area was stylish and welcoming, and they offer plenty of activities, tours, and food options.
Would definitely recommend this hostel !

Ps : there is also a sweet little kitty living next door. He’s super friendly so if you could give him some pets that would be awesome ! He doesn’t have teeth so can’t eat solid food but he would  absolutely love soft cat wet food ❤️",1726821905
ChIJJ73P4CO9oRQRWBQRnQ46PG0,City Circus Athens Hostel,4.5,"Sarri 16, Athina","['lodging', 'point_of_interest', 'establishment']",37.979585,23.723374,553,Sarah,5,"It's a safe and friendly place! It's also very clean! The location is perfect! I only have one complaint with my room door, the lock was a bit noisy, but it can be quickly fixed with a little adjustment.",1730272377
ChIJJ73P4CO9oRQRWBQRnQ46PG0,City Circus Athens Hostel,4.5,"Sarri 16, Athina","['lodging', 'point_of_interest', 'establishment']",37.979585,23.723374,553,Olivia Rodriguez,5,"Fantastic place to stay for a couple of nights. Your own room with a private bathroom and shower, fresh sheets everyday if you want them, the reception was very nice and helpful, you can even keep your bags there if you are checked out but exploring the city. Communal living area and kitchen were a great perk and more amenities than we expected. Location is fantastic.",1724959402
ChIJJ73P4CO9oRQRWBQRnQ46PG0,City Circus Athens Hostel,4.5,"Sarri 16, Athina","['lodging', 'point_of_interest', 'establishment']",37.979585,23.723374,553,Key,5,"“My stay at City Circus was made unforgettable thanks to the wonderful Greek receptionist. From the moment I walked in, they greeted me with a warm smile and made me feel right at home. They were incredibly helpful, offering great tips on local attractions and ensuring I had everything I needed throughout my stay. Their friendly and welcoming attitude truly enhanced my experience, and I would definitely stay here again because of the exceptional service. Highly recommended!""",1723563515
ChIJl_npbSG9oRQRC24GE5Oz420,Apeiron Acropolis Suites,4.7,"Melidoni 2, Athina","['lodging', 'point_of_interest', 'establishment']",37.9785,23.720447,58,Stijn De Langhe,5,Had a fantastic stay the location is superb and also safe. Ellia our host was super nice. Just recommend earplugs which I always carry.,1728641124
ChIJl_npbSG9oRQRC24GE5Oz420,Apeiron Acropolis Suites,4.7,"Melidoni 2, Athina","['lodging', 'point_of_interest', 'establishment']",37.9785,23.720447,58,Aneeqa,1,"The room did not meet our expectations. Broken shower head which was not fixed during our 3 night stay. Very misleading pictures of so called ""suites"". No spa and no terrace. Trash was left in our room from previous guests and our room was not cleaned nor was our garbage disposed of. We would not recommend.",1718322321
ChIJl_npbSG9oRQRC24GE5Oz420,Apeiron Acropolis Suites,4.7,"Melidoni 2, Athina","['lodging', 'point_of_interest', 'establishment']",37.9785,23.720447,58,ΔΕΣΠΟΙΝΑ ΚΥΡΙΑΚΟΥ,5,"The accommodation was excellent. Spacious rooms, clean, view from the room to the Acropolis unique and the most important easy parking. Hosts very friendly and helpful in whatever we asked of them. It will definitely be our first choice when we come back to Athens.",1693301192
ChIJl_npbSG9oRQRC24GE5Oz420,Apeiron Acropolis Suites,4.7,"Melidoni 2, Athina","['lodging', 'point_of_interest', 'establishment']",37.9785,23.720447,58,mariostoona,5,"Excellent location in the heart of Athens and great hosts!
The Penthouse has spacious rooms and a lovely terrace with Acropolis view.
Big plus the free parking in such an area ++",1701005273
ChIJl_npbSG9oRQRC24GE5Oz420,Apeiron Acropolis Suites,4.7,"Melidoni 2, Athina","['lodging', 'point_of_interest', 'establishment']",37.9785,23.720447,58,vasilis vergetopoulos,5,"We stayed at Apeiron during our visit in Athens. The host, Sotiris was beyond helpful, the room was clean and well decorated - including the Acropolis view of course!
Easy accessible parking, at the heart of Athens.
Definitely recommend it !",1693298255
ChIJZw3VcJe9oRQRehVNI9Y5wNE,Psiri Vibes Rooms & Suites in Athens,4.8,"Epikourou 8-10, Athina","['lodging', 'point_of_interest', 'establishment']",37.9799269,23.7237731,74,yuval itzhak,5,"Very large rooms! Beautiful, modern, new and clean, there was everything you need in the room. Excellent location, 3 minutes walk to all the taverns and cafes in Psiri.
There was no reception, there was George who was the contact person who was available 24/7 and always answered everything. We arrived at 3 in the morning to the room after the flight and he was available to us for everything we needed and even ordered a taxi for us at 3 in the morning. He let us check out at a later time because our flight was delayed. Made the experience and stay for us!",1729171330
ChIJZw3VcJe9oRQRehVNI9Y5wNE,Psiri Vibes Rooms & Suites in Athens,4.8,"Epikourou 8-10, Athina","['lodging', 'point_of_interest', 'establishment']",37.9799269,23.7237731,74,Linda Davison,5,"Loved everything about this concept of rooms and suites. Location was perfect for all that Psiri has to offer. Loved the security of coded entry and key safe on individual room doors.
Room was clean, comfortable and shower good. We like the location of room 101 as it was quiet and next to outside terrace and kitchen for milk for my coffee.
Art work and modern twist was perfect for us.
Host was extra helpful and was on hand if we needed it by what's app.
Breakfast at The Brunchers was fun and food perfect.
We even had a swim on the Athens Riviera as it was too hot to sight see. Tram from Syntagma was easy to navigate.
Will  stay at Psiri vibes again in the future. Thankyou.",1718965951
ChIJZw3VcJe9oRQRehVNI9Y5wNE,Psiri Vibes Rooms & Suites in Athens,4.8,"Epikourou 8-10, Athina","['lodging', 'point_of_interest', 'establishment']",37.9799269,23.7237731,74,Mama Chook,4,"We booked the triple panoramic suite which has a kitchen area.  Like another reviewer when we arrived we were a bit taken aback by the surroundings and the outside but there was no need to worry at all, the foyer was tidy and there were two small lifts or the stairs were fine too - the big thing is that these apartments are in a great position - close to everything you need, the closest metro station takes you directly to the port and to the airport. There is a small supermarket not too far, a mini mart across the road, pharmacy is close and restaurants galore.  We recommend Zampano (air conditioned) for delicious modern Greek just one block away and The Frogs (guesthouse) for an air conditioned drink three minutes walk.  There are numerous other 'tavernas' but we found the food less than impressive in the most touristy bits and learnt to go to places a little more hidden.  Be aware this is not a quiet area, there is a bar downstairs, that was open on only one of the 4 nights we stayed, and there is plenty of activity in the street.  If you need silence this might not be your place but if you are not worried about a bit of noise then we would recommend it highly. in the apartment we were very comfortable, the bed was good with 2 pillows per person, the water pressure in the shower was excellent and the kitchen was great to have.  George the manager was very responsive, remote access to the property was easy and the cleaners came every day.",1721808854
ChIJZw3VcJe9oRQRehVNI9Y5wNE,Psiri Vibes Rooms & Suites in Athens,4.8,"Epikourou 8-10, Athina","['lodging', 'point_of_interest', 'establishment']",37.9799269,23.7237731,74,S. Barker,5,"This place was a shock, we had this booked by a travel agent, and got a little worried whilst arriving.

How wrong we was, unbelievable location (can’t recommend enough) extremely comfortable rooms, although not typical hotel! Think vibes!

There is a night noise, from surrounding bars etc, but the location and the apartments carry the noise into the vibe.

Truely, this place was great, walking distance the every location we planned on visiting, (all the top spots on your list) and easy for Ubers.

Very highly recommended.",1713034828
ChIJZw3VcJe9oRQRehVNI9Y5wNE,Psiri Vibes Rooms & Suites in Athens,4.8,"Epikourou 8-10, Athina","['lodging', 'point_of_interest', 'establishment']",37.9799269,23.7237731,74,Timothy O'Sullivan,4,"Room was basic and small, location made up for this, perfectly located next to the walking only nightlife area with restaurants and bars",1727204219
ChIJu8DPbyG9oRQR4bHEZGRCO2Y,Asomaton,4.7,"10, Asomaton Str, Athina","['lodging', 'point_of_interest', 'establishment']",37.9783925,23.7207109,221,Severine Georges,5,"Perfect stay.
We had the lovely surprise to be upgraded to a suite room and had a welcome present.
The rooms are very well decorated, very spacious and modern. The beds are really comfy.
Our breakfast was served on the rooftop with a superb view on the parthenon.
We haven't used the pool. Yet, please note it is an inside pool located on the ground floor.
I strongly recommend this place!",1724226672
ChIJu8DPbyG9oRQR4bHEZGRCO2Y,Asomaton,4.7,"10, Asomaton Str, Athina","['lodging', 'point_of_interest', 'establishment']",37.9783925,23.7207109,221,Nancy Nguyen,5,"Conveniently located across the street from a bus stop that takes you to all major areas in Athens city centre, or a 10-15 min walk down the road to Monasteraki. We felt very safe staying here, even walking late at night.

We took our breakfasts on the roof which had a direct view of the Acropolis. The rooms are unfortunately not soundproof, but we always bring our own earplugs.

No rooftop pool, which we didn't feel was necessary for our stay anyway. We loved the rooftop patio feel. There is a cute little pool on the main floor, perfect for soaking in after a hot day outside.

Finally, the best showers we've ever used!",1719440085
ChIJu8DPbyG9oRQR4bHEZGRCO2Y,Asomaton,4.7,"10, Asomaton Str, Athina","['lodging', 'point_of_interest', 'establishment']",37.9783925,23.7207109,221,Shannon Daigle,4,"This is a recently renovated property. Beautiful renovation except that they didn't include any storage. No drawers or shelves, so we had to live out of our suitcase. The staff was great. We needed a taxi at 5am, and they handled it flawlessly. The breakfast was lovely because I found it hard to believe I was starting my mornings watching the acropolis. The location was walking distance from everywhere we wanted to go.",1716819568
